시도명,시군구명,행정동코드,행정동명,법정동코드,법정동명,개정일자,연결번호
서울특별시,성동구,1120079000,용답동,1120011800,송정동,2025-04-01,84
서울특별시,성동구,1120079000,용답동,1120012200,용답동,2025-04-01,84
서울특별시,성동구,1120058000,응봉동,1120010800,응봉동,2025-04-01,72
서울특별시,성동구,1120056000,행당1동,1120010700,행당동,2025-04-01,70
서울특별시,성동구,1120057000,행당2동,1120010700,행당동,2025-04-01,71
서울특별시,성북구,1129066000,길음1동,1129013400,길음동,2025-04-01,170
서울특별시,성북구,1129068500,길음2동,1129013400,길음동,2025-04-01,172
서울특별시,성북구,1129068500,길음2동,1129013600,하월곡동,2025-04-01,172
서울특별시,성북구,1129058000,돈암1동,1129010300,돈암동,2025-04-01,162
서울특별시,성북구,1129059000,돈암2동,1129010300,돈암동,2025-04-01,163
서울특별시,성북구,1129057500,동선동,1129010300,돈암동,2025-04-01,160
서울특별시,성북구,1129057500,동선동,1129011600,동선동1가,2025-04-01,160
서울특별시,성북구,1129057500,동선동,1129011700,동선동2가,2025-04-01,160
서울특별시,성북구,1129057500,동선동,1129011800,동선동3가,2025-04-01,160
서울특별시,성북구,1129057500,동선동,1129011900,동선동4가,2025-04-01,160
서울특별시,성북구,1129057500,동선동,1129012000,동선동5가,2025-04-01,160
서울특별시,성북구,1129057500,동선동,1129010900,동소문동6가,2025-04-01,160
서울특별시,성북구,1129057500,동선동,1129011000,동소문동7가,2025-04-01,160
서울특별시,성북구,1129061000,보문동,1129013000,보문동1가,2025-04-01,165
서울특별시,성북구,1129061000,보문동,1129013100,보문동2가,2025-04-01,165
서울특별시,성북구,1129061000,보문동,1129013200,보문동3가,2025-04-01,165
서울특별시,성북구,1129061000,보문동,1129012600,보문동4가,2025-04-01,165
서울특별시,성북구,1129061000,보문동,1129012700,보문동5가,2025-04-01,165
서울특별시,성북구,1129061000,보문동,1129012800,보문동6가,2025-04-01,165
서울특별시,성북구,1129061000,보문동,1129012900,보문동7가,2025-04-01,165
서울특별시,성북구,1129055500,삼선동,1129010300,돈암동,2025-04-01,157
서울특별시,성북구,1129055500,삼선동,1129010500,동소문동2가,2025-04-01,157
서울특별시,성북구,1129055500,삼선동,1129010600,동소문동3가,2025-04-01,157
서울특별시,성북구,1129055500,삼선동,1129010800,동소문동5가,2025-04-01,157
서울특별시,성북구,1129055500,삼선동,1129011100,삼선동1가,2025-04-01,157
서울특별시,성북구,1129055500,삼선동,1129011200,삼선동2가,2025-04-01,157
서울특별시,성북구,1129055500,삼선동,1129011300,삼선동3가,2025-04-01,157
서울특별시,성북구,1129055500,삼선동,1129011400,삼선동4가,2025-04-01,157
서울특별시,성북구,1129055500,삼선동,1129011500,삼선동5가,2025-04-01,157
서울특별시,성북구,1129081000,석관동,1129013900,석관동,2025-04-01,183
서울특별시,성북구,1129052500,성북동,1129010400,동소문동1가,2025-04-01,155
서울특별시,성북구,1129052500,성북동,1129010700,동소문동4가,2025-04-01,155
서울특별시,성북구,1129052500,성북동,1129010100,성북동,2025-04-01,155
서울특별시,성북구,1129052500,성북동,1129010200,성북동1가,2025-04-01,155
서울특별시,성북구,1129060000,안암동,1129012100,안암동1가,2025-04-01,164
서울특별시,성북구,1129060000,안암동,1129012200,안암동2가,2025-04-01,164
서울특별시,성북구,1129060000,안암동,1129012300,안암동3가,2025-04-01,164
서울특별시,성북구,1129060000,안암동,1129012400,안암동4가,2025-04-01,164
서울특별시,성북구,1129060000,안암동,1129012500,안암동5가,2025-04-01,164
서울특별시,성북구,1129071500,월곡1동,1129013600,하월곡동,2025-04-01,175
서울특별시,성북구,1129072500,월곡2동,1129013700,상월곡동,2025-04-01,178
서울특별시,성북구,1129072500,월곡2동,1129013600,하월곡동,2025-04-01,178
서울특별시,성북구,1129076000,장위1동,1129013800,장위동,2025-04-01,180
서울특별시,성북구,1129077000,장위2동,1129013800,장위동,2025-04-01,181
서울특별시,성북구,1129078000,장위3동,1129013800,장위동,2025-04-01,182
서울특별시,성북구,1129062000,정릉1동,1129013400,길음동,2025-04-01,166
서울특별시,성북구,1129062000,정릉1동,1129010300,돈암동,2025-04-01,166
서울특별시,성북구,1129062000,정릉1동,1129013300,정릉동,2025-04-01,166
서울특별시,성북구,1129063000,정릉2동,1129010300,돈암동,2025-04-01,167
서울특별시,성북구,1129063000,정릉2동,1129013300,정릉동,2025-04-01,167
서울특별시,성북구,1129064000,정릉3동,1129013300,정릉동,2025-04-01,168
서울특별시,성북구,1129065000,정릉4동,1129013300,정릉동,2025-04-01,169
서울특별시,성북구,1129070500,종암동,1129013500,종암동,2025-04-01,173
서울특별시,송파구,1171063100,가락1동,1171010700,가락동,2025-04-01,539
서울특별시,송파구,1171063200,가락2동,1171010700,가락동,2025-04-01,540
서울특별시,송파구,1171062000,가락본동,1171010700,가락동,2025-04-01,538
서울특별시,송파구,1171053100,거여1동,1171011300,거여동,2025-04-01,526
서울특별시,송파구,1171053200,거여2동,1171011300,거여동,2025-04-01,527
서울특별시,송파구,1171054000,마천1동,1171011400,마천동,2025-04-01,528
서울특별시,송파구,1171055000,마천2동,1171011400,마천동,2025-04-01,529
서울특별시,송파구,1171064100,문정1동,1171010800,문정동,2025-04-01,541
서울특별시,송파구,1171064200,문정2동,1171010800,문정동,2025-04-01,542
서울특별시,송파구,1171064200,문정2동,1171010900,장지동,2025-04-01,542
서울특별시,송파구,1171056100,방이1동,1171011100,방이동,2025-04-01,530
서울특별시,송파구,1171056200,방이2동,1171011100,방이동,2025-04-01,531
서울특별시,송파구,1171061000,삼전동,1171010600,삼전동,2025-04-01,537
서울특별시,송파구,1171060000,석촌동,1171010500,석촌동,2025-04-01,536
서울특별시,송파구,1171058000,송파1동,1171010400,송파동,2025-04-01,534
서울특별시,송파구,1171059000,송파2동,1171010400,송파동,2025-04-01,535
서울특별시,송파구,1171057000,오금동,1171011200,오금동,2025-04-01,533
서울특별시,송파구,1171056600,오륜동,1171011100,방이동,2025-04-01,532
서울특별시,송파구,1171064700,위례동,1171011300,거여동,2025-04-01,544
서울특별시,송파구,1171064700,위례동,1171010900,장지동,2025-04-01,544
서울특별시,송파구,1171067000,잠실2동,1171010100,잠실동,2025-04-01,546
서울특별시,송파구,1171068000,잠실3동,1171010100,잠실동,2025-04-01,548
서울특별시,송파구,1171069000,잠실4동,1171010200,신천동,2025-04-01,550
서울특별시,송파구,1171071000,잠실6동,1171010200,신천동,2025-04-01,551
서울특별시,송파구,1171072000,잠실7동,1171010100,잠실동,2025-04-01,552
서울특별시,송파구,1171065000,잠실본동,1171010100,잠실동,2025-04-01,545
서울특별시,송파구,1171064600,장지동,1171010800,문정동,2025-04-01,543
서울특별시,송파구,1171064600,장지동,1171010900,장지동,2025-04-01,543
서울특별시,송파구,1171051000,풍납1동,1171010300,풍납동,2025-04-01,524
서울특별시,송파구,1171052000,풍납2동,1171010300,풍납동,2025-04-01,525
서울특별시,양천구,1147051000,목1동,1147010200,목동,2025-04-01,320
서울특별시,양천구,1147052000,목2동,1147010200,목동,2025-04-01,321
서울특별시,양천구,1147053000,목3동,1147010200,목동,2025-04-01,322
서울특별시,양천구,1147054000,목4동,1147010200,목동,2025-04-01,323
서울특별시,양천구,1147055000,목5동,1147010200,목동,2025-04-01,324
서울특별시,양천구,1147056000,신월1동,1147010300,신월동,2025-04-01,326
서울특별시,양천구,1147057000,신월2동,1147010300,신월동,2025-04-01,327
서울특별시,양천구,1147058000,신월3동,1147010300,신월동,2025-04-01,328
서울특별시,양천구,1147059000,신월4동,1147010300,신월동,2025-04-01,329
서울특별시,양천구,1147060000,신월5동,1147010300,신월동,2025-04-01,330
서울특별시,양천구,1147061000,신월6동,1147010300,신월동,2025-04-01,331
서울특별시,양천구,1147061100,신월7동,1147010300,신월동,2025-04-01,332
서울특별시,양천구,1147062000,신정1동,1147010100,신정동,2025-04-01,333
서울특별시,양천구,1147063000,신정2동,1147010100,신정동,2025-04-01,334
서울특별시,양천구,1147064000,신정3동,1147010100,신정동,2025-04-01,335
서울특별시,양천구,1147065000,신정4동,1147010100,신정동,2025-04-01,336
서울특별시,양천구,1147067000,신정6동,1147010100,신정동,2025-04-01,338
서울특별시,양천구,1147068000,신정7동,1147010100,신정동,2025-04-01,339
서울특별시,영등포구,1156055000,당산1동,1156011100,당산동1가,2025-04-01,406
서울특별시,영등포구,1156055000,당산1동,1156011200,당산동2가,2025-04-01,406
서울특별시,영등포구,1156055000,당산1동,1156011300,당산동3가,2025-04-01,406
서울특별시,영등포구,1156056000,당산2동,1156011700,당산동,2025-04-01,407
서울특별시,영등포구,1156056000,당산2동,1156011400,당산동4가,2025-04-01,407
서울특별시,영등포구,1156056000,당산2동,1156011500,당산동5가,2025-04-01,407
서울특별시,영등포구,1156056000,당산2동,1156011600,당산동6가,2025-04-01,407
서울특별시,영등포구,1156070000,대림1동,1156013300,대림동,2025-04-01,420
서울특별시,영등포구,1156071000,대림2동,1156013300,대림동,2025-04-01,421
서울특별시,영등포구,1156072000,대림3동,1156013300,대림동,2025-04-01,422
서울특별시,영등포구,1156058500,도림동,1156011800,도림동,2025-04-01,408
서울특별시,영등포구,1156060500,문래동,1156011900,문래동1가,2025-04-01,410
서울특별시,영등포구,1156060500,문래동,1156012000,문래동2가,2025-04-01,410
서울특별시,영등포구,1156060500,문래동,1156012100,문래동3가,2025-04-01,410
서울특별시,영등포구,1156060500,문래동,1156012200,문래동4가,2025-04-01,410
서울특별시,영등포구,1156060500,문래동,1156012300,문래동5가,2025-04-01,410
서울특별시,영등포구,1156060500,문래동,1156012400,문래동6가,2025-04-01,410
서울특별시,영등포구,1156063000,신길1동,1156013200,신길동,2025-04-01,414
서울특별시,영등포구,1156065000,신길3동,1156013200,신길동,2025-04-01,415
서울특별시,영등포구,1156066000,신길4동,1156013200,신길동,2025-04-01,416
서울특별시,영등포구,1156067000,신길5동,1156013300,대림동,2025-04-01,417
서울특별시,영등포구,1156067000,신길5동,1156013200,신길동,2025-04-01,417
서울특별시,영등포구,1156068000,신길6동,1156013200,신길동,2025-04-01,418
서울특별시,영등포구,1156069000,신길7동,1156013200,신길동,2025-04-01,419
서울특별시,영등포구,1156061000,양평1동,1156012500,양평동1가,2025-04-01,412
서울특별시,영등포구,1156061000,양평1동,1156012600,양평동2가,2025-04-01,412
서울특별시,영등포구,1156061000,양평1동,1156012700,양평동3가,2025-04-01,412
서울특별시,영등포구,1156062000,양평2동,1156013400,양평동,2025-04-01,413
서울특별시,영등포구,1156062000,양평2동,1156012700,양평동3가,2025-04-01,413
서울특별시,영등포구,1156062000,양평2동,1156012800,양평동4가,2025-04-01,413
서울특별시,영등포구,1156062000,양평2동,1156012900,양평동5가,2025-04-01,413
서울특별시,영등포구,1156062000,양평2동,1156013000,양평동6가,2025-04-01,413
서울특별시,영등포구,1156062000,양평2동,1156013100,양화동,2025-04-01,413
서울특별시,영등포구,1156054000,여의동,1156011000,여의도동,2025-04-01,405
서울특별시,영등포구,1156053500,영등포동,1156010100,영등포동,2025-04-01,403
서울특별시,영등포구,1156053500,영등포동,1156010200,영등포동1가,2025-04-01,403
서울특별시,영등포구,1156053500,영등포동,1156010300,영등포동2가,2025-04-01,403
서울특별시,영등포구,1156053500,영등포동,1156010400,영등포동3가,2025-04-01,403
서울특별시,영등포구,1156053500,영등포동,1156010500,영등포동4가,2025-04-01,403
서울특별시,영등포구,1156053500,영등포동,1156010600,영등포동5가,2025-04-01,403
서울특별시,영등포구,1156053500,영등포동,1156010700,영등포동6가,2025-04-01,403
서울특별시,영등포구,1156053500,영등포동,1156010800,영등포동7가,2025-04-01,403
서울특별시,영등포구,1156053500,영등포동,1156010900,영등포동8가,2025-04-01,403
서울특별시,영등포구,1156051500,영등포본동,1156013200,신길동,2025-04-01,401
서울특별시,영등포구,1156051500,영등포본동,1156010100,영등포동,2025-04-01,401
서울특별시,용산구,1117053000,남영동,1117010400,갈월동,2025-04-01,45
서울특별시,용산구,1117053000,남영동,1117010500,남영동,2025-04-01,45
서울특별시,용산구,1117053000,남영동,1117010700,동자동,2025-04-01,45
서울특별시,용산구,1117053000,남영동,1117010600,용산동1가,2025-04-01,45
서울특별시,용산구,1117070000,보광동,1117013600,보광동,2025-04-01,62
서울특별시,용산구,1117069000,서빙고동,1117013200,동빙고동,2025-04-01,61
서울특별시,용산구,1117069000,서빙고동,1117013300,서빙고동,2025-04-01,61
서울특별시,용산구,1117069000,서빙고동,1117013500,용산동6가,2025-04-01,61
서울특별시,용산구,1117069000,서빙고동,1117013400,주성동,2025-04-01,61
서울특별시,용산구,1117059000,용문동,1117012000,도원동,2025-04-01,52
서울특별시,용산구,1117059000,용문동,1117012100,용문동,2025-04-01,52
서울특별시,용산구,1117052000,용산2가동,1117010200,용산동2가,2025-04-01,44
서울특별시,용산구,1117052000,용산2가동,1117010300,용산동4가,2025-04-01,44
서울특별시,용산구,1117056000,원효로1동,1117012200,문배동,2025-04-01,48
서울특별시,용산구,1117056000,원효로1동,1117012300,신계동,2025-04-01,48
서울특별시,용산구,1117056000,원효로1동,1117011200,원효로1가,2025-04-01,48
서울특별시,용산구,1117056000,원효로1동,1117011300,원효로2가,2025-04-01,48
서울특별시,용산구,1117057000,원효로2동,1117011500,산천동,2025-04-01,50
서울특별시,용산구,1117057000,원효로2동,1117011400,신창동,2025-04-01,50
서울특별시,용산구,1117057000,원효로2동,1117011700,원효로3가,2025-04-01,50
서울특별시,용산구,1117057000,원효로2동,1117011800,원효로4가,2025-04-01,50
서울특별시,용산구,1117057000,원효로2동,1117011600,청암동,2025-04-01,50
서울특별시,용산구,1117063000,이촌1동,1117012900,이촌동,2025-04-01,55
서울특별시,용산구,1117064000,이촌2동,1117012900,이촌동,2025-04-01,56
서울특별시,용산구,1117065000,이태원1동,1117013000,이태원동,2025-04-01,57
서울특별시,용산구,1117066000,이태원2동,1117013000,이태원동,2025-04-01,58
서울특별시,용산구,1117055500,청파동,1117010800,서계동,2025-04-01,46
서울특별시,용산구,1117055500,청파동,1117010900,청파동1가,2025-04-01,46
서울특별시,용산구,1117055500,청파동,1117011000,청파동2가,2025-04-01,46
서울특별시,용산구,1117055500,청파동,1117011100,청파동3가,2025-04-01,46
서울특별시,용산구,1117062500,한강로동,1117012600,용산동3가,2025-04-01,53
서울특별시,용산구,1117062500,한강로동,1117012700,용산동5가,2025-04-01,53
서울특별시,용산구,1117062500,한강로동,1117012400,한강로1가,2025-04-01,53
서울특별시,용산구,1117062500,한강로동,1117012500,한강로2가,2025-04-01,53
서울특별시,용산구,1117062500,한강로동,1117012800,한강로3가,2025-04-01,53
서울특별시,용산구,1117068500,한남동,1117013100,한남동,2025-04-01,59
서울특별시,용산구,1117058000,효창동,1117011900,효창동,2025-04-01,51
서울특별시,용산구,1117051000,후암동,1117010100,후암동,2025-04-01,43
서울특별시,은평구,1138055100,갈현1동,1138010400,갈현동,2025-04-01,253
서울특별시,은평구,1138055200,갈현2동,1138010400,갈현동,2025-04-01,254
서울특별시,은평구,1138056000,구산동,1138010500,구산동,2025-04-01,255
서울특별시,은평구,1138051000,녹번동,1138010200,녹번동,2025-04-01,249
서울특별시,은평구,1138057000,대조동,1138010600,대조동,2025-04-01,256
서울특별시,은평구,1138052000,불광1동,1138010300,불광동,2025-04-01,250
서울특별시,은평구,1138053000,불광2동,1138010300,불광동,2025-04-01,251
서울특별시,은평구,1138065000,수색동,1138010100,수색동,2025-04-01,266
서울특별시,은평구,1138063100,신사1동,1138010900,신사동,2025-04-01,263
서울특별시,은평구,1138063200,신사2동,1138010900,신사동,2025-04-01,264
서울특별시,은평구,1138062500,역촌동,1138010800,역촌동,2025-04-01,261
서울특별시,은평구,1138058000,응암1동,1138010700,응암동,2025-04-01,257
서울특별시,은평구,1138059000,응암2동,1138010700,응암동,2025-04-01,258
서울특별시,은평구,1138060000,응암3동,1138010700,응암동,2025-04-01,259
서울특별시,은평구,1138064000,증산동,1138011000,증산동,2025-04-01,265
서울특별시,은평구,1138069000,진관동,1138011400,진관동,2025-04-01,267
서울특별시,종로구,1111060000,가회동,1111014600,가회동,2025-04-01,13
서울특별시,종로구,1111060000,가회동,1111014800,계동,2025-04-01,13
서울특별시,종로구,1111060000,가회동,1111014900,원서동,2025-04-01,13
서울특별시,종로구,1111060000,가회동,1111014700,재동,2025-04-01,13
서울특별시,종로구,1111058000,교남동,1111017600,교남동,2025-04-01,12
서울특별시,종로구,1111058000,교남동,1111018000,교북동,2025-04-01,12
서울특별시,종로구,1111058000,교남동,1111017800,송월동,2025-04-01,12
서울특별시,종로구,1111058000,교남동,1111017700,평동,2025-04-01,12
서울특별시,종로구,1111058000,교남동,1111018100,행촌동,2025-04-01,12
서울특별시,종로구,1111058000,교남동,1111017900,홍파동,2025-04-01,12
서울특별시,종로구,1111057000,무악동,1111018700,무악동,2025-04-01,11
서울특별시,종로구,1111055000,부암동,1111018400,부암동,2025-04-01,9
서울특별시,종로구,1111055000,부암동,1111018600,신영동,2025-04-01,9
서울특별시,종로구,1111055000,부암동,1111018500,홍지동,2025-04-01,9
서울특별시,종로구,1111053000,사직동,1111011800,내수동,2025-04-01,7
서울특별시,종로구,1111053000,사직동,1111011400,내자동,2025-04-01,7
서울특별시,종로구,1111053000,사직동,1111011700,당주동,2025-04-01,7
서울특별시,종로구,1111053000,사직동,1111011600,도렴동,2025-04-01,7
서울특별시,종로구,1111053000,사직동,1111011500,사직동,2025-04-01,7
서울특별시,종로구,1111053000,사직동,1111011900,세종로,2025-04-01,7
서울특별시,종로구,1111053000,사직동,1111012000,신문로1가,2025-04-01,7
서울특별시,종로구,1111053000,사직동,1111012100,신문로2가,2025-04-01,7
서울특별시,종로구,1111053000,사직동,1111010700,적선동,2025-04-01,7
서울특별시,종로구,1111053000,사직동,1111011200,체부동,2025-04-01,7
서울특별시,종로구,1111053000,사직동,1111010600,통의동,2025-04-01,7
서울특별시,종로구,1111053000,사직동,1111011300,필운동,2025-04-01,7
서울특별시,종로구,1111054000,삼청동,1111014400,사간동,2025-04-01,8
서울특별시,종로구,1111054000,삼청동,1111014000,삼청동,2025-04-01,8
서울특별시,종로구,1111054000,삼청동,1111014200,소격동,2025-04-01,8
서울특별시,종로구,1111054000,삼청동,1111014500,송현동,2025-04-01,8
서울특별시,종로구,1111054000,삼청동,1111014100,안국동,2025-04-01,8
서울특별시,종로구,1111054000,삼청동,1111013900,팔판동,2025-04-01,8
서울특별시,종로구,1111054000,삼청동,1111014300,화동,2025-04-01,8
서울특별시,종로구,1111070000,숭인1동,1111017500,숭인동,2025-04-01,22
서울특별시,종로구,1111071000,숭인2동,1111017500,숭인동,2025-04-01,23
서울특별시,종로구,1111064000,이화동,1111016800,동숭동,2025-04-01,16
서울특별시,종로구,1111064000,이화동,1111016600,연건동,2025-04-01,16
서울특별시,종로구,1111064000,이화동,1111016500,이화동,2025-04-01,16
서울특별시,종로구,1111061500,종로1·2·3·4가동,1111012900,견지동,2025-04-01,14
서울특별시,종로구,1111061500,종로1·2·3·4가동,1111013400,경운동,2025-04-01,14
서울특별시,종로구,1111061500,종로1·2·3·4가동,1111012700,공평동,2025-04-01,14
서울특별시,종로구,1111061500,종로1·2·3·4가동,1111015500,관수동,2025-04-01,14
서울특별시,종로구,1111061500,종로1·2·3·4가동,1111013500,관철동,2025-04-01,14
서울특별시,종로구,1111061500,종로1·2·3·4가동,1111012800,관훈동,2025-04-01,14
서울특별시,종로구,1111061500,종로1·2·3·4가동,1111013100,권농동,2025-04-01,14
서울특별시,종로구,1111061500,종로1·2·3·4가동,1111013700,낙원동,2025-04-01,14
서울특별시,종로구,1111061500,종로1·2·3·4가동,1111015300,돈의동,2025-04-01,14
서울특별시,종로구,1111061500,종로1·2·3·4가동,1111015100,묘동,2025-04-01,14
서울특별시,종로구,1111061500,종로1·2·3·4가동,1111015200,봉익동,2025-04-01,14
서울특별시,종로구,1111061500,종로1·2·3·4가동,1111012300,서린동,2025-04-01,14
서울특별시,종로구,1111061500,종로1·2·3·4가동,1111011900,세종로,2025-04-01,14
서울특별시,종로구,1111061500,종로1·2·3·4가동,1111012400,수송동,2025-04-01,14
서울특별시,종로구,1111061500,종로1·2·3·4가동,1111015800,예지동,2025-04-01,14
서울특별시,종로구,1111061500,종로1·2·3·4가동,1111013000,와룡동,2025-04-01,14
서울특별시,종로구,1111061500,종로1·2·3·4가동,1111013200,운니동,2025-04-01,14
서울특별시,종로구,1111061500,종로1·2·3·4가동,1111015900,원남동,2025-04-01,14
서울특별시,종로구,1111061500,종로1·2·3·4가동,1111013300,익선동,2025-04-01,14
서울특별시,종로구,1111061500,종로1·2·3·4가동,1111013600,인사동,2025-04-01,14
서울특별시,종로구,1111061500,종로1·2·3·4가동,1111015700,인의동,2025-04-01,14
서울특별시,종로구,1111061500,종로1·2·3·4가동,1111015400,장사동,2025-04-01,14
서울특별시,종로구,1111061500,종로1·2·3·4가동,1111012600,종로1가,2025-04-01,14
서울특별시,종로구,1111061500,종로1·2·3·4가동,1111013800,종로2가,2025-04-01,14
서울특별시,종로구,1111061500,종로1·2·3·4가동,1111015600,종로3가,2025-04-01,14
서울특별시,종로구,1111061500,종로1·2·3·4가동,1111016100,종로4가,2025-04-01,14
서울특별시,종로구,1111061500,종로1·2·3·4가동,1111012500,중학동,2025-04-01,14
서울특별시,종로구,1111061500,종로1·2·3·4가동,1111012200,청진동,2025-04-01,14
서울특별시,종로구,1111061500,종로1·2·3·4가동,1111015000,훈정동,2025-04-01,14
서울특별시,종로구,1111063000,종로5·6가동,1111016000,연지동,2025-04-01,15
서울특별시,종로구,1111063000,종로5·6가동,1111016300,종로5가,2025-04-01,15
서울특별시,종로구,1111063000,종로5·6가동,1111016400,종로6가,2025-04-01,15
서울특별시,종로구,1111063000,종로5·6가동,1111016700,충신동,2025-04-01,15
서울특별시,종로구,1111063000,종로5·6가동,1111016200,효제동,2025-04-01,15
서울특별시,종로구,1111067000,창신1동,1111017400,창신동,2025-04-01,19
서울특별시,종로구,1111068000,창신2동,1111017400,창신동,2025-04-01,20
서울특별시,종로구,1111069000,창신3동,1111017400,창신동,2025-04-01,21
서울특별시,종로구,1111051500,청운효자동,1111010300,궁정동,2025-04-01,5
서울특별시,종로구,1111051500,청운효자동,1111010900,누상동,2025-04-01,5
서울특별시,종로구,1111051500,청운효자동,1111011000,누하동,2025-04-01,5
서울특별시,종로구,1111051500,청운효자동,1111011900,세종로,2025-04-01,5
서울특별시,종로구,1111051500,청운효자동,1111010200,신교동,2025-04-01,5
서울특별시,종로구,1111051500,청운효자동,1111011100,옥인동,2025-04-01,5
서울특별시,종로구,1111051500,청운효자동,1111010500,창성동,2025-04-01,5
서울특별시,종로구,1111051500,청운효자동,1111010100,청운동,2025-04-01,5
서울특별시,종로구,1111051500,청운효자동,1111010800,통인동,2025-04-01,5
서울특별시,종로구,1111051500,청운효자동,1111010400,효자동,2025-04-01,5
서울특별시,종로구,1111056000,평창동,1111018200,구기동,2025-04-01,10
서울특별시,종로구,1111056000,평창동,1111018300,평창동,2025-04-01,10
서울특별시,종로구,1111065000,혜화동,1111017000,명륜1가,2025-04-01,17
서울특별시,종로구,1111065000,혜화동,1111017100,명륜2가,2025-04-01,17
서울특별시,종로구,1111065000,혜화동,1111017300,명륜3가,2025-04-01,17
서울특별시,종로구,1111065000,혜화동,1111017200,명륜4가,2025-04-01,17
서울특별시,종로구,1111065000,혜화동,1111013000,와룡동,2025-04-01,17
서울특별시,종로구,1111065000,혜화동,1111016900,혜화동,2025-04-01,17
서울특별시,중구,1114059000,광희동,1114014500,광희동1가,2025-04-01,31
서울특별시,중구,1114059000,광희동,1114014600,광희동2가,2025-04-01,31
서울특별시,중구,1114059000,광희동,1114014700,쌍림동,2025-04-01,31
서울특별시,중구,1114059000,광희동,1114013500,예관동,2025-04-01,31
서울특별시,중구,1114059000,광희동,1114015400,오장동,2025-04-01,31
서울특별시,중구,1114059000,광희동,1114014800,을지로6가,2025-04-01,31
서울특별시,중구,1114059000,광희동,1114014900,을지로7가,2025-04-01,31
서울특별시,중구,1114059000,광희동,1114013400,인현동2가,2025-04-01,31
서울특별시,중구,1114059000,광희동,1114013200,충무로4가,2025-04-01,31
서울특별시,중구,1114059000,광희동,1114013300,충무로5가,2025-04-01,31
서울특별시,중구,1114062500,다산동,1114016200,신당동,2025-04-01,37
서울특별시,중구,1114066500,동화동,1114016200,신당동,2025-04-01,40
서울특별시,중구,1114055000,명동,1114010600,남대문로1가,2025-04-01,28
서울특별시,중구,1114055000,명동,1114011500,남대문로2가,2025-04-01,28
서울특별시,중구,1114055000,명동,1114012800,남산동1가,2025-04-01,28
서울특별시,중구,1114055000,명동,1114012900,남산동2가,2025-04-01,28
서울특별시,중구,1114055000,명동,1114013000,남산동3가,2025-04-01,28
서울특별시,중구,1114055000,명동,1114010200,다동,2025-04-01,28
서울특별시,중구,1114055000,명동,1114012600,명동1가,2025-04-01,28
서울특별시,중구,1114055000,명동,1114012700,명동2가,2025-04-01,28
서울특별시,중구,1114055000,명동,1114010100,무교동,2025-04-01,28
서울특별시,중구,1114055000,명동,1114010700,삼각동,2025-04-01,28
서울특별시,중구,1114055000,명동,1114011000,수표동,2025-04-01,28
서울특별시,중구,1114055000,명동,1114010800,수하동,2025-04-01,28
서울특별시,중구,1114055000,명동,1114014200,예장동,2025-04-01,28
서울특별시,중구,1114055000,명동,1114010400,을지로1가,2025-04-01,28
서울특별시,중구,1114055000,명동,1114010500,을지로2가,2025-04-01,28
서울특별시,중구,1114055000,명동,1114010900,장교동,2025-04-01,28
서울특별시,중구,1114055000,명동,1114013100,저동1가,2025-04-01,28
서울특별시,중구,1114055000,명동,1114012400,충무로1가,2025-04-01,28
서울특별시,중구,1114055000,명동,1114012500,충무로2가,2025-04-01,28
서울특별시,중구,1114055000,명동,1114010300,태평로1가,2025-04-01,28
서울특별시,중구,1114055000,명동,1114012100,회현동1가,2025-04-01,28
서울특별시,중구,1114055000,명동,1114012200,회현동2가,2025-04-01,28
서울특별시,중구,1114055000,명동,1114012300,회현동3가,2025-04-01,28
서울특별시,중구,1114052000,소공동,1114011500,남대문로2가,2025-04-01,26
서울특별시,중구,1114052000,소공동,1114011600,남대문로3가,2025-04-01,26
서울특별시,중구,1114052000,소공동,1114011700,남대문로4가,2025-04-01,26
서울특별시,중구,1114052000,소공동,1114011900,봉래동1가,2025-04-01,26
서울특별시,중구,1114052000,소공동,1114011300,북창동,2025-04-01,26
서울특별시,중구,1114052000,소공동,1114016600,서소문동,2025-04-01,26
서울특별시,중구,1114052000,소공동,1114011100,소공동,2025-04-01,26
서울특별시,중구,1114052000,소공동,1114016800,순화동,2025-04-01,26
서울특별시,중구,1114052000,소공동,1114016900,의주로1가,2025-04-01,26
서울특별시,중구,1114052000,소공동,1114016700,정동,2025-04-01,26
서울특별시,중구,1114052000,소공동,1114017000,충정로1가,2025-04-01,26
서울특별시,중구,1114052000,소공동,1114011400,태평로2가,2025-04-01,26
서울특별시,중구,1114061000,신당1동,1114016400,무학동,2013-07-01,33
서울특별시,중구,1114061000,신당1동,1114016200,신당동,2013-07-01,33
서울특별시,중구,1114061000,신당1동,1114016300,흥인동,2013-07-01,33
서울특별시,중구,1114062000,신당2동,1114016200,신당동,2013-07-01,34
서울특별시,중구,1114063000,신당3동,1114016200,신당동,2013-07-01,35
서울특별시,중구,1114064000,신당4동,1114016200,신당동,2013-07-01,36
서울특별시,중구,1114065000,신당5동,1114016200,신당동,2025-04-01,33
서울특별시,중구,1114066000,신당6동,1114016200,신당동,2013-07-01,38
서울특별시,중구,1114061500,신당동,1114016400,무학동,2025-04-01,36
서울특별시,중구,1114061500,신당동,1114016200,신당동,2025-04-01,36
서울특별시,중구,1114061500,신당동,1114016300,흥인동,2025-04-01,36
서울특별시,중구,1114063500,약수동,1114016200,신당동,2025-04-01,38
