region_id,기준일자,실거래가,전세가,전세가율,거래량
1126065500,2024-05,10750.0,17500.0,,2.0
1126066000,2024-05,10750.0,17500.0,,2.0
1126068000,2024-05,21500.0,42000.0,,1.0
1126069000,2024-05,21500.0,42000.0,,1.0
1129052500,2024-05,30000.0,30000.0,,1.0
1129055500,2024-05,12785.71,59500.0,,1.17
1129057500,2024-05,59500.0,59500.0,,0.17
1129058000,2024-05,59500.0,59500.0,,0.17
1129059000,2024-05,59500.0,59500.0,,0.17
1129060000,2024-05,14700.0,14700.0,,1.0
1129062000,2024-05,11711.47,31708.33,,3.17
1129063000,2024-05,10675.23,28562.5,,2.17
1129064000,2024-05,6606.5,18250.0,,2.0
1129065000,2024-05,6606.5,18250.0,,2.0
1129066000,2024-05,13956.67,38000.0,,1.0
1129068500,2024-05,12592.5,23250.0,,1.33
1129070500,2024-05,1266.67,,,3.0
1129071500,2024-05,8500.0,8500.0,,0.33
1129072500,2024-05,11875.0,11875.0,,1.33
1129076000,2024-05,15333.33,22500.0,,1.0
1129077000,2024-05,15333.33,22500.0,,1.0
1129078000,2024-05,15333.33,22500.0,,1.0
1129081000,2024-05,500.0,,,1.0
1130553400,2024-05,14608.33,27550.0,,1.2
1130553500,2024-05,14608.33,27550.0,,1.2
1130554500,2024-05,14608.33,27550.0,,1.2
1130555500,2024-05,14608.33,27550.0,,1.2
1130557500,2024-05,14608.33,27550.0,,1.2
1130559000,2024-05,1733.33,,,0.5
1130559500,2024-05,1733.33,,,0.5
1130560000,2024-05,1733.33,,,0.5
1130560300,2024-05,1733.33,,,0.5
1130560600,2024-05,1733.33,,,0.5
1130560800,2024-05,1733.33,,,0.5
1130561000,2024-05,4027.6,11850.0,,1.25
1130561500,2024-05,4027.6,11850.0,,1.25
1130562000,2024-05,4027.6,11850.0,,1.25
1130562500,2024-05,4027.6,11850.0,,1.25
1130563000,2024-05,4027.6,11850.0,,1.25
1130563500,2024-05,4027.6,11850.0,,1.25
1130564500,2024-05,2904.22,11850.0,,2.25
1130566000,2024-05,4027.6,11850.0,,1.25
1132051100,2024-05,7111.11,,,1.8
1132051200,2024-05,7111.11,,,1.8
1132051300,2024-05,7111.11,,,1.8
1132051400,2024-05,7111.11,,,1.8
1132051500,2024-05,7111.11,,,1.8
1132052100,2024-05,8866.67,24500.0,,3.0
1132052200,2024-05,8866.67,24500.0,,3.0
1132066000,2024-05,7566.67,18700.0,,0.75
1132067000,2024-05,7566.67,18700.0,,0.75
1132068000,2024-05,7566.67,18700.0,,0.75
1132068100,2024-05,7566.67,18700.0,,0.75
1132069000,2024-05,1083.33,,,2.0
1132070000,2024-05,1083.33,,,2.0
1132071000,2024-05,1083.33,,,2.0
1135056000,2024-05,500.0,,,0.33
1135057000,2024-05,500.0,,,0.33
1135058000,2024-05,500.0,,,0.33
1135059500,2024-05,13000.0,,,1.0
1135060000,2024-05,13000.0,,,1.0
1135061900,2024-05,1333.33,,,0.75
1135062100,2024-05,1333.33,,,0.75
1135062400,2024-05,7493.01,14859.6,,1.97
1135062500,2024-05,1333.33,,,0.75
1135063000,2024-05,11272.82,14859.6,,1.22
1135064000,2024-05,11272.82,14859.6,,1.22
1135066500,2024-05,11272.82,14859.6,,1.22
1135067000,2024-05,11272.82,14859.6,,1.22
1135069500,2024-05,11272.82,14859.6,,1.22
1135070000,2024-05,11272.82,14859.6,,1.22
1135071000,2024-05,11272.82,14859.6,,1.22
1135072000,2024-05,11272.82,14859.6,,1.22
1138051000,2024-05,4100.0,8000.0,,3.0
1138052000,2024-05,12150.0,23375.0,,2.5
1138053000,2024-05,12150.0,23375.0,,2.5
1138055100,2024-05,9758.33,24250.0,,3.0
1138055200,2024-05,9758.33,24250.0,,3.0
1138058000,2024-05,10745.45,15050.0,,3.67
1138059000,2024-05,10745.45,15050.0,,3.67
1138060000,2024-05,10745.45,15050.0,,3.67
1138062500,2024-05,9118.89,20590.0,,9.0
1138063100,2024-05,1850.0,,,2.0
1138063200,2024-05,1850.0,,,2.0
1138064000,2024-05,22800.0,61000.0,,5.0
1138069000,2024-05,5250.0,,,2.0
1141052000,2024-05,40000.0,40000.0,,1.0
1141055500,2024-05,650.0,,,1.0
1141056500,2024-05,1762.5,,,4.0
1141058500,2024-05,11750.0,23000.0,,2.0
1141061500,2024-05,3380.0,15000.0,,6.0
1141062000,2024-05,15040.0,29000.0,,1.67
1141064000,2024-05,15040.0,29000.0,,1.67
1141065500,2024-05,15040.0,29000.0,,1.67
1141066000,2024-05,14800.0,26750.0,,2.5
1141068500,2024-05,14800.0,26750.0,,2.5
1141069000,2024-05,21725.0,42200.0,,2.0
1141070000,2024-05,21725.0,42200.0,,2.0
1141071000,2024-05,22252.25,14000.0,,2.0
1141072000,2024-05,22252.25,14000.0,,2.0
1144055500,2024-05,26000.0,70000.0,,1.5
1144056500,2024-05,9657.78,70000.0,,4.5
1144058500,2024-05,3000.0,,,1.0
1144059000,2024-05,10981.25,58850.0,,2.67
1144060000,2024-05,15548.0,44712.5,,4.17
1144061000,2024-05,24000.0,70000.0,,1.0
1144063000,2024-05,17259.09,44712.5,,3.67
1144065500,2024-05,10428.57,,,7.0
1144066000,2024-05,8691.76,22250.0,,8.5
1144068000,2024-05,7333.33,,,3.0
1144069000,2024-05,1800.0,,,2.5
1144070000,2024-05,1800.0,,,2.5
1144071000,2024-05,3350.83,9000.0,,6.0
1144072000,2024-05,10833.33,30000.0,,3.0
1144073000,2024-05,10833.33,30000.0,,3.0
1147051000,2024-05,33300.0,47500.0,,1.0
1147052000,2024-05,33300.0,47500.0,,1.0
1147053000,2024-05,33300.0,47500.0,,1.0
1147054000,2024-05,33300.0,47500.0,,1.0
1147055000,2024-05,33300.0,47500.0,,1.0
1147056000,2024-05,8164.5,12000.0,,0.57
1147057000,2024-05,8164.5,12000.0,,0.57
1147058000,2024-05,8164.5,12000.0,,0.57
1147059000,2024-05,8164.5,12000.0,,0.57
1147060000,2024-05,8164.5,12000.0,,0.57
1147061000,2024-05,8164.5,12000.0,,0.57
1147061100,2024-05,8164.5,12000.0,,0.57
1147062000,2024-05,9156.78,32400.0,,1.5
1147063000,2024-05,9156.78,32400.0,,1.5
1147064000,2024-05,9156.78,32400.0,,1.5
1147065000,2024-05,9156.78,32400.0,,1.5
1147067000,2024-05,9156.78,32400.0,,1.5
1147068000,2024-05,9156.78,32400.0,,1.5
1150051000,2024-05,10500.0,20000.0,,0.5
1150052000,2024-05,7256.25,12762.5,,1.0
1150053000,2024-05,7256.25,12762.5,,1.0
1150053500,2024-05,7256.25,12762.5,,1.0
1150054000,2024-05,6077.78,16875.0,,2.25
1150055000,2024-05,6077.78,16875.0,,2.25
1150056000,2024-05,6077.78,16875.0,,2.25
1150057000,2024-05,6077.78,16875.0,,2.25
1150059000,2024-05,6077.78,16875.0,,2.25
1150059100,2024-05,6077.78,16875.0,,2.25
1150059300,2024-05,6077.78,16875.0,,2.25
1150060300,2024-05,12382.16,22534.28,,4.1
1150060400,2024-05,10500.0,20000.0,,0.5
1150060500,2024-05,10500.0,20000.0,,0.5
1150061100,2024-05,13634.66,27133.83,,4.1
1150061500,2024-05,8351.07,16875.0,,3.75
1150062000,2024-05,13652.71,25035.65,,4.1
1150063000,2024-05,13652.71,25035.65,,4.1
1150064000,2024-05,7715.5,,,1.0
1150064100,2024-05,12771.14,27133.83,,3.6
1153051000,2024-05,40000.0,,,1.0
1153052000,2024-05,7275.0,29525.0,,4.4
1153053000,2024-05,7275.0,29525.0,,4.4
1153054000,2024-05,7275.0,29525.0,,4.4
1153055000,2024-05,7275.0,29525.0,,4.4
1153056000,2024-05,7275.0,29525.0,,4.4
1153072000,2024-05,5391.6,,,2.5
1153073000,2024-05,5391.6,,,2.5
1153074000,2024-05,17114.69,27666.67,,4.33
1153075000,2024-05,17114.69,27666.67,,4.33
1153076000,2024-05,17114.69,27666.67,,4.33
1153077000,2024-05,2250.0,,,1.0
1153078000,2024-05,7634.5,,,2.0
1153079000,2024-05,15063.0,18815.5,,3.0
1154561000,2024-05,7352.38,25950.0,,5.25
1154562000,2024-05,7352.38,25950.0,,5.25
1154563000,2024-05,7352.38,25950.0,,5.25
1154564000,2024-05,7352.38,25950.0,,5.25
1154567000,2024-05,3616.67,9366.67,,3.0
1154568000,2024-05,3616.67,9366.67,,3.0
1154569000,2024-05,3616.67,9366.67,,3.0
1154570000,2024-05,3616.67,9366.67,,3.0
1154571000,2024-05,3616.67,9366.67,,3.0
1156051500,2024-05,11552.94,21057.14,,2.43
1156053500,2024-05,7083.33,27500.0,,6.0
1156054000,2024-05,26250.0,56750.0,,7.0
1156055000,2024-05,19766.67,17800.0,,3.0
1156056000,2024-05,16000.0,,,2.0
1156058500,2024-05,7969.4,12750.0,,5.0
1156060500,2024-05,72000.0,72000.0,,1.0
1156061000,2024-05,18397.67,45686.0,,3.0
1156062000,2024-05,39593.0,45686.0,,1.0
1156063000,2024-05,11552.94,21057.14,,2.43
1156065000,2024-05,11552.94,21057.14,,2.43
1156066000,2024-05,11552.94,21057.14,,2.43
1156067000,2024-05,7332.82,15288.1,,4.68
1156068000,2024-05,11552.94,21057.14,,2.43
1156069000,2024-05,11552.94,21057.14,,2.43
1156070000,2024-05,2777.78,3750.0,,2.25
1156071000,2024-05,2777.78,3750.0,,2.25
1156072000,2024-05,2777.78,3750.0,,2.25
1159051000,2024-05,7800.0,11333.33,,2.5
1159052000,2024-05,5666.67,12000.0,,1.5
1159053000,2024-05,4854.12,10700.0,,4.25
1159054000,2024-05,5732.31,10700.0,,3.25
1159055000,2024-05,5732.31,10700.0,,3.25
1159056000,2024-05,5732.31,10700.0,,3.25
1159060500,2024-05,1350.0,,,2.0
1159062000,2024-05,7314.29,13666.67,,2.8
1159063000,2024-05,7314.29,13666.67,,2.8
1159064000,2024-05,7314.29,13666.67,,2.8
1159065000,2024-05,7314.29,13666.67,,2.8
1159065100,2024-05,7314.29,13666.67,,2.8
1159066000,2024-05,11666.67,,,3.0
1159067000,2024-05,4350.0,,,2.0
1159068000,2024-05,4350.0,,,2.0
1162052500,2024-05,6659.09,20570.0,,3.67
1162054500,2024-05,6659.09,20570.0,,3.67
1162056500,2024-05,6659.09,20570.0,,3.67
1162057500,2024-05,6659.09,20570.0,,3.67
1162058500,2024-05,6659.09,20570.0,,3.67
1162059500,2024-05,6659.09,20570.0,,3.67
1162060500,2024-05,6659.09,20570.0,,3.67
1162061500,2024-05,6659.09,20570.0,,3.67
1162062500,2024-05,6659.09,20570.0,,3.67
1162063000,2024-05,1500.0,,,4.0
1162064500,2024-05,3741.43,17875.0,,3.18
1162065500,2024-05,3741.43,17875.0,,3.18
1162066500,2024-05,3741.43,17875.0,,3.18
1162068500,2024-05,3741.43,17875.0,,3.18
1162069500,2024-05,3741.43,17875.0,,3.18
1162071500,2024-05,3741.43,17875.0,,3.18
1162072500,2024-05,3741.43,17875.0,,3.18
1162073500,2024-05,3741.43,17875.0,,3.18
1162074500,2024-05,3741.43,17875.0,,3.18
1162076500,2024-05,3741.43,17875.0,,3.18
1162077500,2024-05,3741.43,17875.0,,3.18
1165051000,2024-05,5320.0,28000.0,,4.25
1165052000,2024-05,5320.0,28000.0,,4.25
1165053000,2024-05,7642.32,28444.44,,5.75
1165053100,2024-05,5320.0,28000.0,,4.25
1165054000,2024-05,85000.0,85000.0,,0.5
1165055000,2024-05,51006.67,115000.0,,2.25
1165056000,2024-05,51006.67,115000.0,,2.25
1165057000,2024-05,51006.67,115000.0,,2.25
1165058000,2024-05,85000.0,85000.0,,0.5
1165058100,2024-05,51006.67,115000.0,,2.25
1165059000,2024-05,14222.22,28666.67,,1.5
1165060000,2024-05,14222.22,28666.67,,1.5
1165061000,2024-05,14222.22,28666.67,,1.5
1165062000,2024-05,14222.22,28666.67,,1.5
1165062100,2024-05,14222.22,28666.67,,1.5
1165065100,2024-05,6980.0,17650.0,,5.0
1165065200,2024-05,6980.0,17650.0,,5.0
1165066000,2024-05,21520.0,37622.0,,2.0
1168051000,2024-05,60150.0,120000.0,,1.0
1168052100,2024-05,8730.77,35750.0,,6.5
1168053100,2024-05,8730.77,35750.0,,6.5
1168054500,2024-05,60150.0,120000.0,,1.0
1168056500,2024-05,40250.0,59000.0,,4.0
1168058000,2024-05,8000.0,,,3.0
1168059000,2024-05,8000.0,,,3.0
1168060000,2024-05,7580.0,18000.0,,2.0
1168061000,2024-05,7580.0,18000.0,,2.0
1168063000,2024-05,7580.0,18000.0,,2.0
1168064000,2024-05,11783.89,25000.0,,9.0
1168065000,2024-05,11783.89,25000.0,,9.0
1168065500,2024-05,100000.0,,,0.5
1168065600,2024-05,100000.0,,,0.5
1168066000,2024-05,5796.0,,,1.0
1168067000,2024-05,31013.33,113500.0,,1.8
1168067500,2024-05,18680.0,81666.67,,3.8
1168069000,2024-05,5796.0,,,1.0
1168070000,2024-05,7812.3,14046.0,,10.0
1168072000,2024-05,45907.06,113500.0,,1.13
1168073000,2024-05,45907.06,113500.0,,1.13
1168074000,2024-05,18680.0,81666.67,,3.8
1168075000,2024-05,6000.0,,,0.33
1171051000,2024-05,11155.86,25950.0,,3.5
1171052000,2024-05,11155.86,25950.0,,3.5
1171053100,2024-05,46325.0,61666.67,,1.33
1171053200,2024-05,46325.0,61666.67,,1.33
1171054000,2024-05,3475.0,,,2.0
1171055000,2024-05,3475.0,,,2.0
1171056100,2024-05,5188.57,,,2.33
1171056200,2024-05,5188.57,,,2.33
1171056600,2024-05,5188.57,,,2.33
1171057000,2024-05,8588.75,9000.0,,4.0
1171058000,2024-05,9166.67,22000.0,,3.0
1171059000,2024-05,9166.67,22000.0,,3.0
1171060000,2024-05,3714.29,,,7.0
1171061000,2024-05,15233.33,31950.0,,9.0
1171062000,2024-05,13972.67,29000.0,,2.0
1171063100,2024-05,13972.67,29000.0,,2.0
1171063200,2024-05,13972.67,29000.0,,2.0
1171064100,2024-05,18812.5,,,1.33
1171064200,2024-05,27378.0,16018.0,,2.0
1171064600,2024-05,27378.0,16018.0,,2.0
1171064700,2024-05,45719.67,50254.5,,2.0
1171065000,2024-05,10722.73,26400.0,,2.75
1171067000,2024-05,10722.73,26400.0,,2.75
1171068000,2024-05,10722.73,26400.0,,2.75
1171069000,2024-05,33000.0,33000.0,,0.5
1171071000,2024-05,33000.0,33000.0,,0.5
1171072000,2024-05,10722.73,26400.0,,2.75
1174051500,2024-05,22515.82,61666.67,,2.75
1174052000,2024-05,33095.71,61666.67,,1.75
1174052500,2024-05,33095.71,61666.67,,1.75
1174052600,2024-05,33095.71,61666.67,,1.75
1174053000,2024-05,1000.0,,,0.5
1174054000,2024-05,1000.0,,,0.5
1174055000,2024-05,28000.0,55000.0,,1.0
1174056000,2024-05,28000.0,55000.0,,1.0
1174057000,2024-05,6392.29,15800.0,,2.33
1174058000,2024-05,6392.29,15800.0,,2.33
1174059000,2024-05,6392.29,15800.0,,2.33
1174060000,2024-05,3360.05,4225.0,,7.0
1174061000,2024-05,3360.05,4225.0,,7.0
1174062000,2024-05,3360.05,4225.0,,7.0
1174064000,2024-05,2614.29,,,2.33
1174065000,2024-05,2614.29,,,2.33
1174066000,2024-05,2614.29,,,2.33
1174068500,2024-05,8704.73,28000.0,,11.0
1174069000,2024-05,33600.0,52125.0,,7.5
1174070000,2024-05,33600.0,52125.0,,7.5
1111053000,2024-06,2000.0,,,1.0
1111058000,2024-06,35000.0,,,1.0
1111060000,2024-06,2000.0,,,1.0
1111063000,2024-06,500.0,,,1.0
1111065000,2024-06,3957.14,23000.0,,7.0
1111067000,2024-06,733.33,,,1.0
1111068000,2024-06,733.33,,,1.0
1111069000,2024-06,733.33,,,1.0
1111070000,2024-06,1000.0,,,0.5
1111071000,2024-06,1000.0,,,0.5
1114052000,2024-06,35000.0,35000.0,,1.0
1114057000,2024-06,1000.0,,,0.5
1114058000,2024-06,1000.0,,,0.5
1114059000,2024-06,1000.0,,,1.0
1114061000,2024-06,23113.68,32858.46,,0.86
1114061500,2024-06,23113.68,32858.46,,0.86
1114062000,2024-06,17000.0,62000.0,,0.36
1114062500,2024-06,17000.0,62000.0,,0.36
1114063000,2024-06,17000.0,62000.0,,0.36
1114063500,2024-06,17000.0,62000.0,,0.36
1114064000,2024-06,17000.0,62000.0,,0.36
1114064500,2024-06,17000.0,62000.0,,0.36
1114065000,2024-06,17000.0,62000.0,,0.36
1114066000,2024-06,17000.0,62000.0,,0.36
1114066500,2024-06,17000.0,62000.0,,0.36
1114067000,2024-06,19200.0,38500.0,,5.0
1117051000,2024-06,500.0,,,1.0
1117052000,2024-06,500.0,,,1.0
1117053000,2024-06,500.0,,,2.0
1117055500,2024-06,17000.0,33000.0,,4.0
1117056000,2024-06,25000.0,47500.0,,4.0
1117058000,2024-06,12000.0,12000.0,,1.0
1117059000,2024-06,2000.0,,,2.0
1117063000,2024-06,10000.0,,,1.0
1117064000,2024-06,10000.0,,,1.0
1117065000,2024-06,13285.71,80000.0,,3.5
1117066000,2024-06,13285.71,80000.0,,3.5
1117068500,2024-06,16500.0,,,2.0
1117070000,2024-06,14250.0,50000.0,,4.0
1120052000,2024-06,24333.33,70000.0,,1.5
1120053500,2024-06,15400.0,70000.0,,2.5
1120054000,2024-06,15000.0,,,1.0
1120055000,2024-06,23833.33,68500.0,,2.0
1120056000,2024-06,46666.67,68500.0,,1.0
1120057000,2024-06,46666.67,68500.0,,1.0
1120058000,2024-06,20000.0,,,1.0
1120059000,2024-06,37500.0,72000.0,,2.0
1120061500,2024-06,7000.0,,,3.0
1120062000,2024-06,3000.0,,,1.0
1120064500,2024-06,53666.67,100000.0,,6.0
1120065000,2024-06,40000.0,,,0.5
1120066000,2024-06,40000.0,,,0.5
1120067000,2024-06,4722.5,7445.0,,2.0
1120069000,2024-06,4722.5,7445.0,,2.0
1120072000,2024-06,13000.0,,,0.5
1120079000,2024-06,4457.14,,,3.5
1121571000,2024-06,1066.67,,,15.0
1121573000,2024-06,760.0,,,5.0
1121574000,2024-06,9085.71,16250.0,,1.75
1121575000,2024-06,9085.71,16250.0,,1.75
1121576000,2024-06,9085.71,16250.0,,1.75
1121577000,2024-06,9085.71,16250.0,,1.75
1121578000,2024-06,7375.0,,,4.0
1121581000,2024-06,1066.67,,,3.0
1121582000,2024-06,10144.44,19500.0,,2.25
1121583000,2024-06,10144.44,19500.0,,2.25
1121584000,2024-06,10144.44,19500.0,,2.25
1121584700,2024-06,10144.44,19500.0,,2.25
1121585000,2024-06,8818.18,28000.0,,3.67
1121586000,2024-06,8818.18,28000.0,,3.67
1121587000,2024-06,8818.18,28000.0,,3.67
1123053600,2024-06,10750.0,,,4.0
1123054500,2024-06,4460.0,15000.0,,5.0
1123056000,2024-06,12700.0,18833.33,,1.67
1123057000,2024-06,12700.0,18833.33,,1.67
1123060000,2024-06,15460.0,19888.89,,4.17
1123061000,2024-06,17300.0,22000.0,,2.5
1123065000,2024-06,5500.0,6500.0,,2.0
1123066000,2024-06,5500.0,6500.0,,2.0
1123070500,2024-06,1500.0,,,1.0
1123071000,2024-06,4983.33,28000.0,,6.0
1123072000,2024-06,625.0,,,2.0
1123073000,2024-06,625.0,,,2.0
1123074000,2024-06,16662.5,40000.0,,4.0
1123075000,2024-06,16662.5,40000.0,,4.0
1126052000,2024-06,2741.18,5500.0,,2.83
1126054000,2024-06,2741.18,5500.0,,2.83
1126055000,2024-06,2741.18,5500.0,,2.83
1126056500,2024-06,2741.18,5500.0,,2.83
1126057000,2024-06,2741.18,5500.0,,2.83
1126057500,2024-06,2741.18,5500.0,,2.83
1126058000,2024-06,2320.0,,,2.5
1126059000,2024-06,2320.0,,,2.5
1126060000,2024-06,13500.0,20000.0,,1.5
1126061000,2024-06,13500.0,20000.0,,1.5
1126062000,2024-06,11425.0,22350.0,,2.0
1126063000,2024-06,11425.0,22350.0,,2.0
1126065500,2024-06,1000.0,2000.0,,1.0
1126066000,2024-06,1000.0,2000.0,,1.0
1129052500,2024-06,550.0,,,2.0
1129055500,2024-06,1173.68,7300.0,,3.17
1129057500,2024-06,6100.0,10471.43,,2.17
1129058000,2024-06,7300.0,7300.0,,0.17
1129059000,2024-06,7300.0,7300.0,,0.17
1129060000,2024-06,500.0,,,1.0
1129061000,2024-06,2333.33,,,3.0
1129062000,2024-06,24166.74,40798.75,,3.58
1129063000,2024-06,8224.78,17646.25,,1.92
1129064000,2024-06,8312.86,21095.0,,1.75
1129065000,2024-06,8312.86,21095.0,,1.75
1129066000,2024-06,42500.0,52375.0,,1.67
1129068500,2024-06,24622.22,43300.0,,3.0
1129070500,2024-06,300.0,,,1.0
1129071500,2024-06,2275.0,7000.0,,1.33
1129072500,2024-06,1514.29,7000.0,,2.33
1129076000,2024-06,15700.0,15700.0,,0.33
1129077000,2024-06,15700.0,15700.0,,0.33
1129078000,2024-06,15700.0,15700.0,,0.33
1129081000,2024-06,15000.0,29500.0,,2.0
1130553400,2024-06,5707.14,25000.0,,1.4
1130553500,2024-06,5707.14,25000.0,,1.4
1130554500,2024-06,5707.14,25000.0,,1.4
1130555500,2024-06,5707.14,25000.0,,1.4
1130557500,2024-06,5707.14,25000.0,,1.4
1130559000,2024-06,1900.0,6500.0,,0.83
1130559500,2024-06,1900.0,6500.0,,0.83
1130560000,2024-06,1900.0,6500.0,,0.83
1130560300,2024-06,1900.0,6500.0,,0.83
1130560600,2024-06,1900.0,6500.0,,0.83
1130560800,2024-06,1900.0,6500.0,,0.83
1130561000,2024-06,1600.0,8200.0,,1.25
1130561500,2024-06,1600.0,8200.0,,1.25
1130562000,2024-06,1600.0,8200.0,,1.25
1130562500,2024-06,1600.0,8200.0,,1.25
1130563000,2024-06,1600.0,8200.0,,1.25
1130563500,2024-06,1600.0,8200.0,,1.25
1130564500,2024-06,4000.0,8200.0,,2.25
1130566000,2024-06,1600.0,8200.0,,1.25
1132051100,2024-06,3350.0,18000.0,,1.6
1132051200,2024-06,3350.0,18000.0,,1.6
1132051300,2024-06,3350.0,18000.0,,1.6
1132051400,2024-06,3350.0,18000.0,,1.6
1132051500,2024-06,3350.0,18000.0,,1.6
1132052100,2024-06,11000.0,20500.0,,2.0
1132052200,2024-06,11000.0,20500.0,,2.0
1132066000,2024-06,8978.67,18750.0,,1.5
1132067000,2024-06,8978.67,18750.0,,1.5
1132068000,2024-06,8978.67,18750.0,,1.5
1132068100,2024-06,8978.67,18750.0,,1.5
1132069000,2024-06,13600.0,27000.0,,0.67
1132070000,2024-06,13600.0,27000.0,,0.67
1132071000,2024-06,13600.0,27000.0,,0.67
1135056000,2024-06,21000.0,21000.0,,0.33
1135057000,2024-06,21000.0,21000.0,,0.33
1135058000,2024-06,21000.0,21000.0,,0.33
1135059500,2024-06,5325.78,30500.0,,4.5
1135060000,2024-06,5325.78,30500.0,,4.5
1135061900,2024-06,8833.33,25000.0,,0.75
1135062100,2024-06,8833.33,25000.0,,0.75
1135062400,2024-06,8850.03,26333.33,,1.86
1135062500,2024-06,8833.33,25000.0,,0.75
1135063000,2024-06,8861.3,27333.33,,1.11
1135064000,2024-06,8861.3,27333.33,,1.11
1135066500,2024-06,8861.3,27333.33,,1.11
1135067000,2024-06,8861.3,27333.33,,1.11
1135069500,2024-06,8861.3,27333.33,,1.11
1135070000,2024-06,8861.3,27333.33,,1.11
1135071000,2024-06,8861.3,27333.33,,1.11
1135072000,2024-06,8861.3,27333.33,,1.11
1138051000,2024-06,12625.0,,,4.0
1138052000,2024-06,13975.0,21500.0,,2.0
1138053000,2024-06,13975.0,21500.0,,2.0
1138055100,2024-06,1000.0,,,0.5
1138055200,2024-06,1000.0,,,0.5
1138056000,2024-06,5000.0,,,1.0
1138057000,2024-06,833.33,,,6.0
1138058000,2024-06,14520.0,15600.0,,1.67
1138059000,2024-06,14520.0,15600.0,,1.67
1138060000,2024-06,14520.0,15600.0,,1.67
1138062500,2024-06,14250.0,28000.0,,2.0
1138063100,2024-06,1440.0,,,2.5
1138063200,2024-06,1440.0,,,2.5
1138064000,2024-06,27125.0,51916.67,,6.0
1138069000,2024-06,31957.33,90000.0,,3.0
1141055500,2024-06,14900.0,68000.0,,2.5
1141056500,2024-06,24666.67,48000.0,,3.0
1141058500,2024-06,3788.89,14000.0,,4.5
1141061500,2024-06,12500.0,27750.0,,6.0
1141066000,2024-06,18833.33,55000.0,,1.5
1141068500,2024-06,18833.33,55000.0,,1.5
1141069000,2024-06,10000.0,,,0.5
1141070000,2024-06,10000.0,,,0.5
1141071000,2024-06,1420.0,,,2.5
1141072000,2024-06,1420.0,,,2.5
1144055500,2024-06,25150.64,30328.5,,3.67
1144056500,2024-06,28875.0,60000.0,,5.33
1144058500,2024-06,16500.0,60000.0,,1.33
1144059000,2024-06,30881.81,53698.62,,5.33
1144060000,2024-06,19229.65,29980.57,,2.83
1144061000,2024-06,30328.5,30328.5,,0.67
1144063000,2024-06,35613.0,43466.0,,1.33
1144065500,2024-06,6000.0,,,4.0
1144066000,2024-06,9066.09,12000.0,,11.5
1144068000,2024-06,2500.0,,,2.0
1144069000,2024-06,12500.0,21000.0,,2.0
1144070000,2024-06,12500.0,21000.0,,2.0
1144071000,2024-06,600.0,,,2.0
1144072000,2024-06,6511.11,,,4.5
1144073000,2024-06,6511.11,,,4.5
1144074000,2024-06,11000.0,,,4.0
1147051000,2024-06,20173.33,36200.0,,1.8
1147052000,2024-06,20173.33,36200.0,,1.8
1147053000,2024-06,20173.33,36200.0,,1.8
1147054000,2024-06,20173.33,36200.0,,1.8
1147055000,2024-06,20173.33,36200.0,,1.8
1147056000,2024-06,14075.0,18666.67,,0.57
1147057000,2024-06,14075.0,18666.67,,0.57
1147058000,2024-06,14075.0,18666.67,,0.57
1147059000,2024-06,14075.0,18666.67,,0.57
1147060000,2024-06,14075.0,18666.67,,0.57
1147061000,2024-06,14075.0,18666.67,,0.57
1147061100,2024-06,14075.0,18666.67,,0.57
1147062000,2024-06,33537.5,65000.0,,1.33
1147063000,2024-06,33537.5,65000.0,,1.33
1147064000,2024-06,33537.5,65000.0,,1.33
1147065000,2024-06,33537.5,65000.0,,1.33
1147067000,2024-06,33537.5,65000.0,,1.33
1147068000,2024-06,33537.5,65000.0,,1.33
1150051000,2024-06,21750.0,28666.67,,1.0
1150052000,2024-06,8975.0,22558.33,,2.25
1150053000,2024-06,8975.0,22558.33,,2.25
1150053500,2024-06,8975.0,22558.33,,2.25
1150054000,2024-06,3742.94,12143.33,,2.12
1150055000,2024-06,3742.94,12143.33,,2.12
1150056000,2024-06,3742.94,12143.33,,2.12
1150057000,2024-06,3742.94,12143.33,,2.12
1150059000,2024-06,3742.94,12143.33,,2.12
1150059100,2024-06,3742.94,12143.33,,2.12
1150059300,2024-06,3742.94,12143.33,,2.12
1150060300,2024-06,9448.54,25357.29,,3.95
1150060400,2024-06,20500.0,40000.0,,0.5
1150060500,2024-06,21750.0,28666.67,,1.0
1150061100,2024-06,4634.12,17550.0,,1.7
1150061500,2024-06,3410.95,12143.33,,2.62
1150062000,2024-06,14235.92,31326.32,,2.45
1150063000,2024-06,14235.92,31326.32,,2.45
1150064000,2024-06,10666.67,25000.0,,0.75
1150064100,2024-06,7629.74,21688.89,,1.95
1153051000,2024-06,16666.67,46000.0,,3.0
1153052000,2024-06,5040.0,31500.0,,3.0
1153053000,2024-06,5040.0,31500.0,,3.0
1153054000,2024-06,5040.0,31500.0,,3.0
1153055000,2024-06,5040.0,31500.0,,3.0
1153056000,2024-06,5040.0,31500.0,,3.0
1153059500,2024-06,3928.57,12500.0,,7.0
1153072000,2024-06,5875.0,11000.0,,2.0
1153073000,2024-06,5875.0,11000.0,,2.0
1153074000,2024-06,20885.25,,,1.33
1153075000,2024-06,20885.25,,,1.33
1153076000,2024-06,20885.25,,,1.33
1153077000,2024-06,2125.0,6500.0,,2.0
